time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2012-04-12T04:29:55.000Z,41.709,-65.634,10,4.2,mb,52,137.5,,0.96,us,usp000jhqm,2014-11-07T01:47:29.813Z,"North Atlantic Ocean",earthquake,,,,1,reviewed,us,us
2012-04-12T03:29:22.860Z,37.811,-112.089,8.761,4.2,mh,7,325,3.657,0.46,ci,ci11091986,2016-03-11T10:24:00.137Z,"209km ENE of Mesquite, NV",earthquake,39.01,31.61,,0,reviewed,ci,ci
2012-04-12T02:29:39.270Z,41.927,-65.762,18,4.5,mb,218,76.6,,,us,usp000jhq9,2015-03-24T01:28:14.676Z,"North Atlantic Ocean",earthquake,,,,97,reviewed,ott,us
2012-04-09T21:37:10.410Z,27.483,-111.385,10,4.1,mb,48,127,,1.26,us,usp000jhf4,2015-03-24T02:08:29.256Z,"Gulf of California",earthquake,,,,17,reviewed,us,us
2012-04-03T07:34:00.000Z,34.635,-95.875,5,4.1,mb,91,43.3,,,us,usp000jh6b,2015-03-24T01:38:40.860Z,"Oklahoma",earthquake,,,,4,reviewed,tul,us
2012-03-29T20:25:22.170Z,26.978,-110.817,10,4,mb,21,172,,1.23,us,usp000jgyu,2014-11-07T01:47:20.357Z,"Gulf of California",earthquake,,,,6,reviewed,us,us
2012-03-05T13:33:20.630Z,37.9255,-122.3483333,2.04,4,mh,5,214,0.1019,0.09,ci,ci15118577,2016-03-12T03:12:37.234Z,"1km S of Richmond, CA",earthquake,1.97,1.33,,0,reviewed,ci,ci
2012-02-29T01:27:29.170Z,32.2033333,-115.2825,9.962,4.23,mw,29,243,0.2164,0.46,ci,ci15115905,2016-03-11T19:41:49.786Z,"11km WSW of Alberto Oviedo Mota, B.C., MX",earthquake,1.55,31.61,,6,reviewed,ci,ci
2012-02-25T05:17:15.420Z,40.286,-124.323,20,4.3,mwr,86,200.9,,,us,usp000jfbt,2015-01-28T09:55:23.859Z,"Northern California",earthquake,,,,,reviewed,nc,brk
2012-02-24T22:47:22.370Z,47.616,-70.226,1.4,4,mblg,63,40.4,,,us,usp000jfbf,2015-03-24T02:13:54.845Z,"St. Lawrence Valley region, Quebec, Canada",earthquake,,,,,reviewed,ott,ott
2012-02-23T14:02:06.690Z,26.704,-111.168,15,4,md,5,139.8,,,us,usp000jf94,2014-11-07T01:47:03.618Z,"Baja California Sur, Mexico",earthquake,,,,,reviewed,unm,unm
2012-02-14T10:09:28.440Z,32.1991667,-115.2085,9.963,4.87,mw,17,244,0.2344,0.31,ci,ci11066877,2016-03-11T12:06:17.170Z,"5km SW of Alberto Oviedo Mota, B.C., MX",earthquake,2.8,31.61,,0,reviewed,ci,ci
2012-02-13T21:07:02.770Z,41.143,-123.79,28.2,5.6,mwr,526,23.1,,,us,usp000jewr,2015-01-28T03:48:26.041Z,"Northern California",earthquake,,,,,reviewed,nc,brk
2012-02-13T04:47:13.010Z,38.8225,-122.697,-0.277,4.3,mh,3,217,0.339,0.13,ci,ci11066261,2016-03-11T12:06:14.565Z,"2km E of Cobb, CA",earthquake,11.29,12.17,,0,reviewed,ci,ci
2012-01-22T00:39:51.110Z,30.289,-114.141,10,4.6,mb,157,108.4,,1.43,us,usp000jdtn,2014-11-07T01:46:49.271Z,"Baja California, Mexico",earthquake,,,,83,reviewed,us,us
2012-01-19T01:38:55.600Z,30.888,-114.169,8,4,ml,15,228.1,,,us,usp000jdp4,2014-11-07T01:46:48.129Z,"Baja California, Mexico",earthquake,,,,,reviewed,ecx,ecx
2012-01-18T13:31:42.420Z,32.4611667,-115.26,1.527,4.19,ml,28,141,0.05634,0.39,ci,ci15098716,2016-03-11T10:18:35.100Z,"13km NNW of Delta, B.C., MX",earthquake,1.28,3.06,0.193,181,reviewed,ci,ci
2012-01-17T09:55:00.500Z,40.528,-124.783,24,4.3,mwr,76,220.1,,,us,usp000jdm0,2015-01-29T01:49:46.075Z,"offshore Northern California",earthquake,,,,,reviewed,nc,brk
2012-01-10T01:28:17.600Z,25.57,-109.735,5,4.1,md,13,132.9,,,us,usp000jd9t,2014-11-07T01:46:45.535Z,"Gulf of California",earthquake,,,,,reviewed,unm,unm
2012-01-06T17:11:10.860Z,25.431,-109.565,10,4.1,mb,76,122,,1.2,us,usp000jd4q,2015-03-24T01:24:36.910Z,"Gulf of California",earthquake,,,,42,reviewed,us,us
2012-01-03T14:18:56.110Z,33.1946667,-119.4491667,18.022,4.14,ml,14,206,,0.29,ci,ci11049285,2016-03-11T01:17:08.863Z,"7km SE of San Nicolas Is., CA",earthquake,1.1,0.85,0.126,28,reviewed,ci,ci
2011-12-30T15:34:29.360Z,32.1413333,-115.2975,9.971,4.31,ml,10,263,0.2774,0.27,ci,ci11047933,2016-03-10T19:28:58.625Z,"15km SW of Alberto Oviedo Mota, B.C., MX",earthquake,1.99,31.61,0.202,177,reviewed,ci,ci
2011-12-28T15:35:23.000Z,26.168,-111.841,5.1,4,md,9,191.9,,,us,usp000jcs1,2014-11-07T01:46:38.332Z,"Baja California Sur, Mexico",earthquake,,,,,reviewed,unm,unm
2011-12-23T20:50:26.430Z,30.221,-113.931,10,4.1,mb,72,160,,1.51,us,usp000jcjq,2014-11-07T01:46:36.997Z,"Gulf of California",earthquake,,,,6,reviewed,us,us
2011-12-23T12:32:40.660Z,30.603,-113.974,10,4.9,mwc,158,134.7,,1.29,us,usp000jcj9,2015-03-24T01:24:07.699Z,"Gulf of California",earthquake,,,,,reviewed,us,gcmt
2011-12-10T08:56:26.170Z,27.235,-111.421,10,4.3,mb,123,165.7,,1.24,us,usp000jc0z,2015-03-24T01:23:54.075Z,"Gulf of California",earthquake,,,,50,reviewed,us,us
2011-12-04T15:35:37.860Z,26.006,-111.811,10,5.2,mwc,395,86.1,,0.96,us,usp000jbtq,2015-03-24T01:58:12.355Z,"Baja California Sur, Mexico",earthquake,,,,,reviewed,us,gcmt
2011-11-18T13:09:00.000Z,48.469,-119.607,11.9,4,mwr,127,30.6,,,us,usp000jb29,2015-01-28T05:51:07.087Z,"Washington",earthquake,,,,,reviewed,sea,us
2011-11-14T06:51:38.380Z,43.043,-103.415,5,4,mb,137,23.7,,0.94,us,usp000jav8,2015-03-24T01:23:01.468Z,"South Dakota",earthquake,,,,4,reviewed,us,us
2011-11-09T06:40:23.524Z,39.2971,-115.7464,0,4,ml,6,212.81,0.957,0.0854,nn,nn00354699,2015-11-16T23:08:39.817Z,"30km SE of Eureka, Nevada",earthquake,12.36,,0.48,3,reviewed,nn,nn
2011-11-08T02:46:57.000Z,35.531,-96.788,5,4.8,mwr,342,19.2,,,us,usp000jajb,2016-01-22T03:12:43.977Z,"Oklahoma",earthquake,,,,,reviewed,tul,us
2011-11-06T04:03:42.000Z,35.521,-96.771,5,4,ml,17,69.2,,,us,usp000jadq,2014-11-07T01:46:18.304Z,"Oklahoma",earthquake,,,,,reviewed,tul,tul
2011-11-06T03:53:10.000Z,35.532,-96.765,5.2,5.6,mww,474,17.1,,,us,usp000jadn,2016-03-29T06:11:54.543Z,"Oklahoma",earthquake,,,,,reviewed,tul,us
2011-11-05T07:12:45.000Z,35.55,-96.764,3.1,4.8,mwr,322,17.2,,,us,usp000jac0,2016-02-08T22:23:17.634Z,"Oklahoma",earthquake,,,,,reviewed,tul,us
2011-11-01T15:38:22.830Z,35.6806667,-117.6196667,6.124,4.1,ml,42,55,0.1072,0.17,ci,ci15071220,2016-03-10T19:24:59.134Z,"8km NE of Ridgecrest, CA",earthquake,0.25,2.44,0.127,204,reviewed,ci,ci
2011-10-27T06:37:09.300Z,39.604,-120.47,13.365,4.7,mh,0,,0.7978,,ci,ci11026045,2016-03-10T19:24:36.784Z,"23km S of Portola, CA",earthquake,,,,0,reviewed,ci,ci
2011-10-20T21:41:04.510Z,37.8626667,-122.304,3.18,4,mh,5,212,0.05581,0.18,ci,ci11022869,2016-03-10T10:08:28.459Z,"3km SSW of Albany, CA",earthquake,1.46,0.97,,0,reviewed,ci,ci
2011-10-20T12:24:41.600Z,28.865,-98.079,5,4.8,mwr,220,30.6,,1.23,us,usp000j9kx,2015-03-24T01:38:08.559Z,"southern Texas",earthquake,,,,,reviewed,us,us
2011-10-17T20:05:57.820Z,34.6938333,-116.2935,0.133,4.01,ml,51,38,0.1176,0.2,ci,ci15064556,2016-03-14T20:41:03.040Z,"13km WSW of Ludlow, CA",earthquake,0.2,0.51,0.133,206,reviewed,ci,ci
2011-10-15T11:42:29.800Z,37.906,-118.563,7.382,4,mh,0,,0.1905,,ci,ci15063692,2016-03-10T19:23:40.535Z,"47km NE of Mammoth Lakes, CA",earthquake,,,,0,reviewed,ci,ci
2011-10-13T15:57:14.120Z,31.8105,-116.0158333,5.491,4.26,ml,10,132,0.555,0.2,ci,ci15062948,2016-03-10T10:08:10.687Z,"53km ENE of Maneadero, B.C., MX",earthquake,0.52,31.61,0.17,189,reviewed,ci,ci
2011-10-03T22:36:32.390Z,31.157,-65.065,10,4.5,mb,109,66.5,,1.31,us,usp000j8w6,2014-11-07T01:46:02.825Z,"Bermuda region",earthquake,,,,44,reviewed,us,us
2011-10-03T22:18:05.660Z,31.125,-65.082,10,4.4,mb,85,76.4,,1.38,us,usp000j8w4,2014-11-07T01:46:02.803Z,"Bermuda region",earthquake,,,,31,reviewed,us,us
2011-10-01T07:07:00.890Z,38.893,-118.766,4.803,4.4,mh,0,,1.884,,ci,ci15057868,2016-03-10T19:22:37.648Z,"36km ESE of Yerington, NV",earthquake,,,,0,reviewed,ci,ci
2011-09-18T19:19:13.540Z,45.578,-75.213,12.5,4.1,mblg,55,26.4,,,us,usp000j88s,2015-01-28T07:50:45.134Z,"Ontario-Quebec border region, Canada",earthquake,,,,,reviewed,ott,ott
2011-09-17T00:28:48.700Z,28.781,-113.215,15,4,md,5,170.5,,,us,usp000j85u,2014-11-07T01:45:54.624Z,"Baja California, Mexico",earthquake,,,,,reviewed,unm,unm
2011-09-14T14:44:51.020Z,33.953,-117.0758333,16.276,4.14,ml,97,34,0.08524,0.2,ci,ci11006189,2016-03-10T01:07:56.465Z,"4km SSW of Calimesa, CA",earthquake,0.2,0.4,0.137,190,reviewed,ci,ci
2011-09-13T20:18:09.440Z,32.081,-115.1751667,14.939,4.03,ml,12,147,0.355,0.19,ci,ci11005933,2016-03-10T11:33:42.987Z,"16km S of Alberto Oviedo Mota, B.C., MX",earthquake,1.37,31.61,0.229,162,reviewed,ci,ci
2011-09-13T05:24:39.620Z,36.933,-104.741,5,4,ml,60,26.5,,1.16,us,usp000j7zt,2015-03-24T02:01:26.028Z,"New Mexico",earthquake,,,,,reviewed,us,us
2011-09-11T12:27:44.320Z,32.848,-100.769,5,4.3,mwr,261,26.7,,1.15,us,usp000j7x7,2015-03-24T01:20:54.551Z,"western Texas",earthquake,,,,,reviewed,us,us
2011-09-10T22:07:28.950Z,28.094,-112.141,10,4.9,mwc,201,71.4,,1.41,us,usp000j7wf,2014-11-07T01:45:52.604Z,"Gulf of California",earthquake,,,,,reviewed,us,gcmt
2011-09-10T09:18:44.900Z,28.171,-112.343,12.2,4.4,mb,167,84.1,,,us,usp000j7vr,2015-03-24T01:20:51.745Z,"Gulf of California",earthquake,,,,66,reviewed,unm,us
2011-09-10T08:42:50.200Z,28.087,-112.298,10,4.1,mb,51,135.2,,1.26,us,usp000j7vn,2014-11-07T01:45:52.481Z,"Gulf of California",earthquake,,,,15,reviewed,us,us
2011-09-05T23:32:06.700Z,24.941,-106.8,5,4.1,md,7,180.5,,,us,usp000j7p2,2014-11-07T01:45:50.698Z,"Durango, Mexico",earthquake,,,,,reviewed,unm,unm
2011-09-05T16:58:01.460Z,25.013,-106.715,10,4.5,mb,161,74.9,,1.29,us,usp000j7nj,2015-03-24T02:05:59.345Z,"Durango, Mexico",earthquake,,,,73,reviewed,us,us
2011-09-05T05:20:19.200Z,28.144,-112.539,5,4,md,5,157.2,,,us,usp000j7mu,2014-11-07T01:45:50.266Z,"Gulf of California",earthquake,,,,,reviewed,unm,unm
2011-09-01T20:47:07.950Z,34.3391667,-118.4748333,6.858,4.24,ml,118,19,0.03349,0.43,ci,ci11001205,2016-03-10T19:19:34.224Z,"7km NNW of Pacoima, CA",earthquake,0.29,0.75,0.172,207,reviewed,ci,ci
2011-08-27T07:18:21.740Z,36.5555,-121.255,4.928,4.46,ml,5,160,0.2592,0.15,ci,ci10998869,2016-03-10T21:10:08.167Z,"16km NNE of Soledad, CA",earthquake,0.36,31.61,0.15,135,reviewed,ci,ci
2011-08-25T05:07:52.290Z,37.9468333,-77.9671667,6.81,4.5,mlg,26,76,,0.51,se,se609218,2016-04-08T14:10:07.567Z,"9km SSE of Louisa, Virginia",earthquake,1.4,1.3,1.642,4,reviewed,se,se
2011-08-24T11:59:51.680Z,37.5585,-118.8788333,7.818,4.2,mh,9,125,0.07922,0.12,ci,ci10997389,2016-03-10T05:39:19.099Z,"12km SE of Mammoth Lakes, CA",earthquake,0.83,1.7,,0,reviewed,ci,ci
2011-08-24T00:04:36.870Z,37.9146667,-77.9545,0,4.2,mlg,21,121,,0.31,se,se609215,2016-04-08T13:59:46.610Z,"13km SSE of Louisa, Virginia",earthquake,1.6,2.1,,,reviewed,se,se
2011-08-23T17:51:04.250Z,37.9096667,-77.9363333,0.02,5.7,mw,23,80,,0.48,se,se609212,2016-04-08T14:06:20.987Z,"14km SSE of Louisa, Virginia",earthquake,1.9,2.4,2.38,2,reviewed,se,se
2011-08-23T14:11:12.820Z,37.055,-104.692,5,4,mwr,31,82.9,,0.96,us,usp000j6x4,2015-03-24T01:20:15.881Z,"Colorado",earthquake,,,,,reviewed,us,us
2011-08-23T05:46:18.250Z,37.063,-104.701,4,5.3,mwr,187,26,,0.98,us,usp000j6wm,2016-02-10T19:41:31.035Z,"Colorado",earthquake,,1.8,,,reviewed,us,us
2011-08-22T23:30:19.870Z,37.032,-104.554,5,4.7,mwr,243,15.4,,1.23,us,usp000j6w4,2015-03-24T01:20:07.326Z,"Colorado",earthquake,,,,,reviewed,us,us
2011-08-09T23:30:39.470Z,32.0911667,-116.3696667,10.724,4.11,ml,26,160,0.3333,0.27,ci,ci10990213,2016-03-10T11:32:12.635Z,"34km NE of Ensenada, B.C., MX",earthquake,0.49,1.24,0.139,195,reviewed,ci,ci
2011-08-05T05:53:55.450Z,25.046,-110.083,10,4.3,mb,55,115.5,,1.4,us,usp000j5zv,2014-11-07T01:45:33.935Z,"Gulf of California",earthquake,,,,41,reviewed,us,us
2011-08-01T04:01:59.800Z,26.97,-107.611,10,4.2,md,7,201.5,,,us,usp000j5tq,2014-11-07T01:45:30.720Z,"Chihuahua, Mexico",earthquake,,,,,reviewed,unm,unm
2011-07-29T09:06:15.390Z,27.743,-105.744,4,4.2,md,26,111.7,,,us,usp000j5nz,2014-11-07T01:45:27.845Z,"Chihuahua, Mexico",earthquake,,,,,reviewed,unm,unm
2011-07-27T03:13:50.010Z,24.933,-109.548,10,4.3,md,52,95,,1.31,us,usp000j5jb,2014-11-07T01:45:27.151Z,"Gulf of California",earthquake,,,,,reviewed,us,unm
2011-07-26T19:40:27.590Z,24.957,-109.533,12.6,5.1,mwc,348,46.3,,1.14,us,usp000j5hx,2015-03-24T01:19:25.384Z,"Gulf of California",earthquake,,6.3,,,reviewed,us,gcmt
2011-07-26T18:57:11.330Z,24.825,-109.508,10,4.3,mb,204,60.7,,1.11,us,usp000j5hu,2014-11-07T01:45:26.979Z,"Gulf of California",earthquake,,,,112,reviewed,us,us
2011-07-26T17:44:20.380Z,25.101,-109.525,12,6,mww,379,81.3,,1.19,us,usp000j5hr,2015-06-30T16:59:03.875Z,"Gulf of California",earthquake,,,,,reviewed,us,us
2011-07-18T20:40:33.680Z,31.8165,-114.6905,9.884,4.31,ml,4,213,0.7444,0.35,ci,ci15020052,2016-03-10T01:03:46.454Z,"51km SE of Estacion Coahuila, B.C., MX",earthquake,1.93,31.61,0.193,163,reviewed,ci,ci
2011-07-15T10:37:58.090Z,31.9955,-115.1301667,9.939,4.05,ml,12,268,0.448,0.15,ci,ci15017828,2016-03-10T14:25:10.051Z,"25km SSW of Estacion Coahuila, B.C., MX",earthquake,1.6,31.61,0.208,175,reviewed,ci,ci
2011-07-11T01:58:54.040Z,32.8011667,-116.1498333,8.587,4.11,ml,59,48,0.1432,0.28,ci,ci15014900,2016-03-10T11:29:15.434Z,"16km WNW of Ocotillo, CA",earthquake,0.38,2.08,0.148,152,reviewed,ci,ci
2011-06-27T02:03:09.100Z,27.514,-111.505,20,4,md,6,203.2,,,us,usp000j3tt,2014-11-07T01:45:10.937Z,"Gulf of California",earthquake,,,,,reviewed,unm,unm
2011-06-18T21:32:59.930Z,26.579,-112.846,10,4,mb,19,276.1,,0.5,us,usp000j3d6,2014-11-07T01:45:07.017Z,"Baja California Sur, Mexico",earthquake,,,,9,reviewed,us,us
2011-06-15T12:29:07.100Z,31.244,-115.672,12,4.2,md,57,178.8,,,us,usp000j375,2016-03-10T17:31:39.024Z,"Baja California, Mexico",earthquake,,,,,reviewed,ecx,ecx
2011-06-09T15:22:12.370Z,32.663,-115.7365,15.053,4.42,ml,51,100,0.01608,0.44,ci,ci14998780,2016-03-10T07:02:40.369Z,"17km WNW of Progreso, B.C., MX",earthquake,0.76,0.71,0.165,200,reviewed,ci,ci
2011-05-24T19:01:42.590Z,27.585,-111.563,10,5.1,mwc,167,87.5,,1.37,us,usp000j25c,2015-03-24T01:17:44.977Z,"Gulf of California",earthquake,,,,,reviewed,us,gcmt
2011-05-17T20:08:20.000Z,30.747,-105.737,10,4.2,md,29,71.5,,1.36,us,usp000j1rc,2014-11-07T01:44:51.981Z,"Chihuahua, Mexico",earthquake,,,,,reviewed,us,unm
2011-05-12T16:23:48.980Z,38.419,-118.717,-2.407,4.1,mh,0,,0.5667,,ci,ci14984004,2016-03-10T19:09:33.654Z,"14km SW of Hawthorne, NV",earthquake,,,,0,reviewed,ci,ci
2011-05-07T04:51:00.880Z,30.638,-105.726,10,4.1,md,73,62.4,,1.23,us,usp000j153,2015-03-24T02:18:16.783Z,"Chihuahua, Mexico",earthquake,,,,,reviewed,us,unm
2011-05-03T21:41:49.820Z,36.3953333,-117.8703333,0.46,4.45,ml,33,52,0.164,0.18,ci,ci14978940,2016-03-10T03:58:05.618Z,"18km NE of Olancha, CA",earthquake,0.34,0.69,0.134,207,reviewed,ci,ci
2011-05-02T13:55:36.790Z,30.729,-105.674,5.2,4.2,mwr,151,41.5,,1.27,us,usp000j0wv,2015-03-24T01:17:12.474Z,"Chihuahua, Mexico",earthquake,,9,,,reviewed,us,slm
2011-05-02T11:43:28.240Z,30.734,-105.724,10,4.2,mwr,78,71.5,,1.09,us,usp000j0wm,2015-03-24T01:17:11.190Z,"Chihuahua, Mexico",earthquake,,,,,reviewed,us,us
2011-04-30T06:07:52.760Z,28.714,-113.192,10,4.2,mwr,72,173.7,,1.37,us,usp000j0t6,2014-11-07T01:44:39.462Z,"Baja California, Mexico",earthquake,,,,,reviewed,us,us
2011-04-30T01:07:16.820Z,30.758,-105.751,10,4.6,md,30,131.4,,0.72,us,usp000j0sp,2014-11-07T01:44:39.334Z,"Chihuahua, Mexico",earthquake,,,,,reviewed,us,unm
2011-04-29T22:31:58.310Z,28.738,-113.125,10,5.2,mwr,267,80.4,,1.42,us,usp000j0sj,2014-11-07T01:44:39.305Z,"Baja California, Mexico",earthquake,,,,,reviewed,us,us
2011-04-28T03:56:25.610Z,30.742,-105.777,10,4,mb,39,132.4,,1.07,us,usp000j0q2,2014-11-07T01:44:38.741Z,"Chihuahua, Mexico",earthquake,,,,1,reviewed,us,us
2011-04-28T01:03:41.970Z,30.741,-105.707,6.5,4.4,mb,78,80.3,,1.32,us,usp000j0pt,2015-03-24T01:17:03.628Z,"Chihuahua, Mexico",earthquake,,11,,12,reviewed,us,us
2011-04-27T19:19:20.559Z,38.4165,-118.7148,0,4.2,ml,30,57.1,0.051,0.1481,nn,nn00424319,2016-03-22T21:56:09.672Z,"14km SSW of Hawthorne, Nevada",earthquake,0.79,,0.4,8,reviewed,nn,nn
2011-04-26T21:10:25.610Z,27.463,-111.533,11.2,5.3,mww,238,85,,1.36,us,usp000j0na,2015-03-24T01:16:59.712Z,"Gulf of California",earthquake,,7.8,,,reviewed,us,us
2011-04-20T18:21:44.420Z,27.424,-111.367,10,5,mwc,137,94.2,,1.47,us,usp000j0au,2015-03-24T02:08:15.352Z,"Gulf of California",earthquake,,,,,reviewed,us,gcmt
2011-04-18T15:38:03.890Z,32.461,-65.597,10,4.6,mb,74,77.7,,0.85,us,usp000j06z,2015-03-24T01:45:55.637Z,"Bermuda region",earthquake,,6.7,,46,reviewed,us,us
2011-04-17T00:55:48.370Z,38.3011667,-118.7933333,7.681,4.1,mh,10,239,0.6099,0.36,ci,ci10927253,2016-03-10T20:57:51.727Z,"29km SSW of Hawthorne, NV",earthquake,3.31,31.61,,0,reviewed,ci,ci
2011-04-17T00:45:37.303Z,38.3925,-118.7398,10.2,4.4,ml,20,56.39,0.291,0.1246,nn,nn00424006,2016-03-10T20:57:49.824Z,"17km SW of Hawthorne, Nevada",earthquake,1.7,2.2,1.16,4,reviewed,nn,nn
2011-04-16T09:46:32.037Z,38.2835,-118.2052,14.8,4,ml,15,116.05,0.425,0.1015,nn,nn00423604,2016-03-11T00:08:13.575Z,"45km SE of Hawthorne, Nevada",earthquake,3.51,2.3,0,1,reviewed,nn,nn
2011-04-15T18:21:31.000Z,38.391,-118.753,7.632,4,mh,0,155,0.6302,0.29,ci,ci10926437,2016-03-11T00:08:09.970Z,"19km SW of Hawthorne, NV",earthquake,2.69,3.16,,0,reviewed,ci,ci
2011-04-15T13:33:55.880Z,38.394,-118.735,7.681,4.3,mh,0,345,0.6893,0.04,ci,ci10926205,2016-03-10T09:54:58.079Z,"18km SW of Hawthorne, NV",earthquake,2.85,12.66,,0,reviewed,ci,ci
2011-04-13T22:16:08.710Z,38.386,-118.742,7.681,4.2,mh,12,247,0.6825,1.57,ci,ci36996359,2016-03-10T06:58:37.010Z,"19km SW of Hawthorne, NV",earthquake,6.93,6.57,,0,reviewed,ci,ci
2011-04-13T22:10:08.464Z,38.3731,-118.7439,11.8,4.2,ml,19,56.68,0.309,0.1145,nn,nn00423257,2016-03-11T00:07:50.888Z,"19km SSW of Hawthorne, Nevada",earthquake,1.27,2.1,0.79,4,reviewed,nn,nn
2011-04-13T22:10:08.340Z,38.373,-118.745,16,4.3,mwr,128,30.2,,,us,usp000hzwg,2015-01-29T02:01:58.761Z,"Nevada",earthquake,,,,,reviewed,ren,us
2011-04-11T13:00:12.600Z,31.217,-115.592,5,4.1,ml,15,241.9,,,us,usp000hzrg,2016-03-10T17:26:15.921Z,"Baja California, Mexico",earthquake,,,,,reviewed,ecx,ecx
2011-04-11T00:22:21.104Z,38.376,-118.7411,11.5,4.2,ml,19,56.42,0.305,0.1254,nn,nn00332476,2015-11-17T00:55:35.680Z,"19km SSW of Hawthorne, Nevada",earthquake,1.22,2.3,0.26,3,reviewed,nn,nn
2011-04-09T08:58:49.220Z,32.6055,-115.7236667,9.328,4.13,ml,34,199,0.04377,0.36,ci,ci10922333,2016-03-14T20:20:32.917Z,"13km WNW of Progreso, B.C., MX",earthquake,1,2.1,0.189,198,reviewed,ci,ci
2011-04-07T13:40:57.800Z,31.235,-115.617,5,4.1,mb,134,163.2,,,us,usp000hzf4,2016-03-10T20:56:39.571Z,"Baja California, Mexico",earthquake,,,,7,reviewed,ecx,us
2011-04-05T07:05:26.000Z,44.611,-112.087,12.1,4.4,mwr,207,20.4,,,us,usp000hzap,2015-01-28T19:35:38.793Z,"western Montana",earthquake,,,,,reviewed,but,us
2011-03-31T20:22:55.700Z,32.3391667,-115.2281667,10.63,4.35,ml,13,229,0.1032,0.29,ci,ci14960652,2016-03-10T02:23:49.174Z,"4km WSW of Delta, B.C., MX",earthquake,1.95,3.59,0.166,44,reviewed,ci,ci
2011-03-24T19:06:17.920Z,24.993,-109.682,27.9,4.6,mb,29,114.2,,0.9,us,usp000hygp,2014-11-07T01:44:19.293Z,"Gulf of California",earthquake,,16.6,,10,reviewed,us,us
2011-03-24T17:25:32.730Z,25.295,-110.065,10,4.8,mb,75,70.4,,1.25,us,usp000hygc,2014-11-07T01:44:19.263Z,"Gulf of California",earthquake,,,,52,reviewed,us,us
2011-03-24T04:14:03.100Z,26.87,-112.224,15,4,md,5,210.6,,,us,usp000hyex,2014-11-07T01:44:18.960Z,"Baja California Sur, Mexico",earthquake,,,,,reviewed,unm,unm
2011-03-24T02:04:35.110Z,27.134,-111.979,10,4.1,mb,18,177.1,,1.3,us,usp000hyek,2014-11-07T01:44:18.915Z,"Gulf of California",earthquake,,,,2,reviewed,us,us
2011-03-19T23:54:11.000Z,27.89,-111.95,14,4.2,md,57,106.6,,,us,usp000hxzg,2014-11-07T01:44:14.972Z,"Gulf of California",earthquake,,,,,reviewed,unm,unm
2011-03-19T23:40:38.040Z,27.898,-111.842,10,4.1,md,5,175.4,,0.49,us,usp000hxze,2014-11-07T01:44:14.969Z,"Gulf of California",earthquake,,,,,reviewed,us,unm
2011-03-19T23:30:49.370Z,27.739,-111.762,10,4.1,mb,31,150.1,,1.34,us,usp000hxza,2014-11-07T01:44:14.944Z,"Gulf of California",earthquake,,,,12,reviewed,us,us
2011-03-18T01:44:12.360Z,25.399,-109.687,10,4.5,mb,122,64.4,,1.38,us,usp000hxrt,2014-11-07T01:44:13.025Z,"Gulf of California",earthquake,,,,71,reviewed,us,us
2011-03-17T10:52:42.650Z,25.279,-109.63,22.8,4.3,mb,74,103.6,,1.15,us,usp000hxnf,2014-11-07T01:44:12.404Z,"Gulf of California",earthquake,,13.7,,33,reviewed,us,us
2011-03-14T01:43:49.260Z,25.423,-109.773,10,4,mb,31,119,,1.31,us,usp000hx1s,2014-11-07T01:44:07.471Z,"Gulf of California",earthquake,,,,11,reviewed,us,us
2011-03-13T22:43:47.990Z,25.259,-109.549,10,4.2,mb,39,134.2,,1.31,us,usp000hx08,2014-11-07T01:44:07.157Z,"Gulf of California",earthquake,,,,34,reviewed,us,us
2011-03-13T16:07:34.890Z,25.324,-109.773,10,4.6,mb,142,110.5,,1.11,us,usp000hwxf,2015-03-24T01:15:37.264Z,"Gulf of California",earthquake,,,,78,reviewed,us,us
2011-03-13T08:35:32.750Z,25.33,-109.521,10,5,mwc,30,147.1,,1.28,us,usp000hwts,2014-11-07T01:44:04.984Z,"Gulf of California",earthquake,,,,,reviewed,us,gcmt
2011-03-13T07:39:13.730Z,25.401,-109.677,10,4,mb,28,128.7,,1.11,us,usp000hwtb,2014-11-07T01:44:04.904Z,"Gulf of California",earthquake,,,,12,reviewed,us,us
2011-03-13T02:50:07.950Z,25.298,-109.767,10,4.6,mb,139,89.2,,1.19,us,usp000hwqx,2014-11-07T01:44:04.364Z,"Gulf of California",earthquake,,,,64,reviewed,us,us
2011-03-12T21:58:38.300Z,25.236,-109.815,10,4.5,mb,85,122,,1.29,us,usp000hwmg,2014-11-07T01:44:03.584Z,"Gulf of California",earthquake,,,,43,reviewed,us,us
2011-03-12T20:16:56.320Z,25.331,-109.465,10,5,mwc,77,136.1,,1.43,us,usp000hwkf,2015-03-24T01:15:35.913Z,"Gulf of California",earthquake,,,,,reviewed,us,gcmt
2011-03-12T19:57:01.400Z,25.599,-109.828,10,4.4,md,8,142,,,us,usp000hwk8,2014-11-07T01:44:03.333Z,"Gulf of California",earthquake,,,,,reviewed,unm,unm
2011-03-12T17:54:15.370Z,25.391,-109.719,10,4.7,mb,128,117.8,,1.48,us,usp000hwjc,2014-11-07T01:44:03.186Z,"Gulf of California",earthquake,,,,93,reviewed,us,us
